 Kellogg,41.847635, -87.699837
 Kipling,41.84346, -87.635082
 Chicago International-Longwood,41.842386, -87.633857
 Burham Acad,41.841217, -87.73449
 Wheatley CPC,41.84004, -87.725269
 Tonti Br,41.83907, -87.63256
 Chicago International-Prairie,41.828597, -87.605903
 Higgins Acad,41.827823, -87.677633
 Gompers,41.827002, -87.671148
 Metcalfe Acad,41.826689, -87.642622
 Owens Acad,41.970564, -87.656273
 Grissom Acad,41.710537, -87.592116
 Aldridge,41.820368, -87.625078
 Carver HS,41.815917, -87.689549
 Clay,41.814934, -87.697746
 DuBois,41.812397, -87.641072
 Carver Primary,41.809903, -87.668998
 Carver Middle,41.808317, -87.592226
 Bethesda Lutheran,41.80747, -87.591259
 Queen of All Saints,41.807402, -87.740173
 Bricktown Montessori,41.804993, -87.607164
 St Mary of the Lake,41.805105, -87.752135
 St Benedict,41.801962, -87.7343
 Schurz HS,41.800032, -87.650523
 St Hyacinth,41.799519, -87.760024
 Wadsworth,41.975826, -87.779578
 Whitney Young HS,41.796034, -87.596442
 Rush Day School,41.757411, -87.56549
 Holy Trinity Shool,41.756299, -87.590393
 Webster,41.753477, -87.612766
 St Ignatius Prep HS,41.751992, -87.654095
 Chicago Lighthouse,41.750328, -87.647073
 South Loop,41.750072, -87.61496
 Smyth,41.750121, -87.679743
 Comm Christian Alt Acad,41.747261, -87.669055
 Simpson HS,41.745916, -87.547608
 Chicago WS Christian,41.744982, -87.549718
 St Agatha 1,41.744375, -87.635862
 St Procopius,41.745216, -87.693138
 St Ann,41.742929, -87.587661
 St Pius V,41.743381, -87.665948
 Walsh,41.742156, -87.672576
 Our Lady of Lourdes,41.740394, -87.673265
 St Therese,41.736052, -87.666367
 Our Lady of Tepeyac HS,41.735359, -87.55942
 Whittier,41.735299, -87.700365
 Our Lady of Tepeyac,41.733009, -87.545059
 Spry,41.730412, -87.545918
 Epiphany,41.728542, -87.596614
 Sheridan Magnet,41.728137, -87.648545
 Ward James,41.727727, -87.574951
 St Jerome,41.725701, -87.630464
 Zapata Acad,41.725455, -87.674539
 Grace Lutheran,41.723749, -87.628359
 Whitney,41.723286, -87.661833
 Santa Lucia,41.722124, -87.576818
 Christ the King Lutheran,41.722261, -87.650658
 Greene Branch,41.720557, -87.665899
 St Andrew Lutheran,41.716849, -87.596851
 Bridgeport Catholic 3,41.716274, -87.648617
 McCutcheon Br,41.715623, -87.567166
 Olive Harvey Middle,41.699816, -87.614445
 St Elizabeth,41.780127, -87.589221
 Shields,41.774591, -87.592907
 Woodson North,41.76051, -87.574567
 Holy Martyrs,41.945094, -87.801778
 St Gabriel,41.867123, -87.710996
 Seward,41.730453, -87.667961
 Harvard School,41.897479, -87.722108
 Ancona School,41.910962, -87.63271
 Childrens House at Harper,41.718194, -87.621277
 Tilden HS,41.717097, -87.5524
 Chicago Mennonite Center,41.715646, -87.638969
